VENDOR_ID,ADVERTISER,MI_CAMPAIGN_NAME,MEDIA_SUBTYPE,PLAN_LABEL,AUDIENCE,FLIGHT_LABEL,SITE_NAME,DEVICE,CREATIVE_NAME
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Dailymail.co.uk,"Desktop, Mobile",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Dailymail.co.uk,"Desktop, Mobile",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,CORE - Sky Publisher Player,"Desktop, Mobile",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,CORE - Sky Publisher Player,"Desktop, Mobile",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,extra.ie,"Desktop, Mobile",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,extra.ie,"Desktop, Mobile",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,evoke.ie,"Desktop, Mobile",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,evoke.ie,"Desktop, Mobile",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,thejournal.ie,"Desktop, Mobile, App",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,thejournal.ie,"Desktop, Mobile, App",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,MHIE_independent.ie,"Desktop, Mobile, App",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core- TG4,"Desktop, Mobile, App",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,CORE - Sky Video Player - NEWS,"Desktop, Mobile",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core- TG4,"Desktop, Mobile, App",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Rakuten - Influent Media -  Tag 3,"Desktop, Mobile, App",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,CORE - Sky Video Player - NEWS,"Desktop, Mobile",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Rakuten - Influent Media -  Tag 3,"Desktop, Mobile, App",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Trinity Mirror,"Desktop, Mobile, App",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Trinity Mirror,"Desktop, Mobile, App",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Sky Direct,"Desktop, Mobile, Unknown",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Sky Direct,"Desktop, Mobile, Unknown",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - All4 - Tag 6,"Desktop, Mobile, Unknown",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - All4 - Tag 6,"Desktop, Mobile, Unknown",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Core - Samsung TV - Tag 3,"Desktop, Mobile, Unknown",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",cause
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",land
3750.4.5,suggest,produce,man,Mr,Adults 15+,reality,Soundcloud Video - CORE,"Desktop, Mobile, App",land
4116.26.49,way,foreign,man,teach,Adults 25-54,institution,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",and
4116.26.49,way,foreign,man,teach,Adults 25-54,institution,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",and
4116.26.49,way,foreign,man,teach,Adults 25-54,institution,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",and
4116.26.49,way,foreign,man,teach,Adults 25-54,institution,Sky Direct,"Desktop, Mobile, Unknown",and
4116.26.49,way,foreign,man,teach,Adults 25-54,institution,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",and
4116.26.49,way,foreign,man,teach,Adults 25-54,institution,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",and
4116.26.49,way,foreign,man,teach,Adults 25-54,institution,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",and
4116.26.49,way,foreign,man,teach,Adults 25-54,institution,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",and
4112.5.9,way,boy,man,teach,Housekeepers,drop,Sky Direct,"Desktop, Mobile, Unknown",look
4109.3.25,way,blood,man,teach,Adults 15+,family,Core - RTE - Tag 38,"Desktop, Mobile, Unknown",information
4109.3.25,way,blood,man,teach,Adults 15+,family,Core - All4 - Tag 1,"Desktop, Mobile, Unknown",information
4109.3.25,way,blood,man,teach,Adults 15+,family,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",information
4109.3.25,way,blood,man,teach,Adults 15+,family,Sky Direct,"Desktop, Mobile, Unknown",information
4109.3.25,way,blood,man,teach,Adults 15+,family,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",information
4109.3.25,way,blood,man,teach,Adults 15+,family,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",information
4109.3.25,way,blood,man,teach,Adults 15+,family,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",information
4109.3.25,way,blood,man,teach,Adults 15+,family,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",information
4152.10.9,officer,line,man,order,Housekeepers with Children,human,Core - RTE - Tag 2,"Desktop, Mobile, Unknown",check
4152.10.9,officer,line,man,order,Housekeepers with Children,human,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",check
4152.10.9,officer,line,man,order,Housekeepers with Children,human,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",check
4152.10.9,officer,line,man,order,Housekeepers with Children,human,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",check
4152.10.9,officer,line,man,order,Housekeepers with Children,human,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",check
4152.10.9,officer,line,man,order,Housekeepers with Children,human,Sky Direct,"Desktop, Mobile, Unknown",check
4152.10.9,officer,line,man,order,Housekeepers with Children,human,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",check
4152.10.9,officer,line,man,order,Housekeepers with Children,human,LG Instream - Tag 2,"Desktop, Mobile, Unknown",check
4152.10.9,officer,line,man,order,Housekeepers with Children,human,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",check
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Trinity Mirror,"Desktop, Mobile, App",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,MHIE_independent.ie,"Desktop, Mobile, App",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Dailymail.co.uk,"Desktop, Mobile",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,CORE - Sky Publisher Player,"Desktop, Mobile",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,extra.ie,"Desktop, Mobile",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,evoke.ie,"Desktop, Mobile",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,thejournal.ie,"Desktop, Mobile, App",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Sky Direct,"Desktop, Mobile, Unknown",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,CORE - Sky Video Player - NEWS,"Desktop, Mobile",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,Soundcloud Video - CORE,"Desktop, Mobile, App",themselves
4188.4.9,quickly,upon,man,rather,Adults 15+,why,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",themselves
4008.4.6,treatment,image,man,throughout,Adults 15-44,step,Sky Direct,"Desktop, Mobile, Unknown",sort
4034.5.21,garden,thank,man,point,Adults 25-44,surface,Sky Direct,"Desktop, Mobile, Unknown",father
4161.19.23,us,push,man,American,Adults 25-44,behavior,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Dailymail.co.uk,"Desktop, Mobile",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,MHIE_independent.ie,"Desktop, Mobile, App",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Trinity Mirror,"Desktop, Mobile, App",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,CORE - Sky Publisher Player,"Desktop, Mobile",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,evoke.ie,"Desktop, Mobile",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,extra.ie,"Desktop, Mobile",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,thejournal.ie,"Desktop, Mobile, App",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Core - All4 - Tag 4,"Desktop, Mobile, Unknown",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Sky Direct,"Desktop, Mobile, Unknown",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,CORE - Sky Video Player - NEWS,"Desktop, Mobile",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Rakuten - Influent Media -  Tag 4,"Desktop, Mobile, App",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Core - VMS - Tag 2,"Desktop, Mobile, Unknown",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Core - Samsung TV - Tag 4,"Desktop, Mobile, Unknown",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,Soundcloud Video - CORE,"Desktop, Mobile, App",worker
4161.19.23,us,push,man,American,Adults 25-44,behavior,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",worker
4102.12.10,water,it,man,you,Adults 15+,young,Sky Direct,"Desktop, Mobile, Unknown",type
4102.12.10,water,it,man,you,Adults 15+,young,Sky Direct,"Desktop, Mobile, Unknown",game
3689.8.12,behavior,good,man,citizen,Adults 15+,full,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",law
3689.8.12,behavior,good,man,citizen,Adults 15+,full,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",law
3689.8.12,behavior,good,man,citizen,Adults 15+,full,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",law
3689.8.12,behavior,good,man,citizen,Adults 15+,full,ClubberTV - Midroll Tag 2,"Desktop, Mobile, Unknown",law
3689.8.12,behavior,good,man,citizen,Adults 15+,full,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",law
4300.6.10,under,class,man,hold,Adults 15+,drive,Sky Direct,"Desktop, Mobile, Unknown",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,Core - RTE - Tag 42,"Desktop, Mobile, Unknown",history
4300.6.15,under,class,man,hold,Adults 15+,drive,Core - RTE - Tag 42,"Desktop, Mobile, Unknown",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,CORE - Sky Publisher Player,"Desktop, Mobile",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,MHIE_independent.ie,"Desktop, Mobile, App",history
4300.6.15,under,class,man,hold,Adults 15+,drive,CORE - Sky Publisher Player,"Desktop, Mobile",history
4300.6.15,under,class,man,hold,Adults 15+,drive,Dailymail.co.uk,"Desktop, Mobile",history
4300.6.15,under,class,man,hold,Adults 15+,drive,Dailymail.co.uk,"Desktop, Mobile",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,MHIE_independent.ie,"Desktop, Mobile, App",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,Trinity Mirror,"Desktop, Mobile, App",history
4300.6.15,under,class,man,hold,Adults 15+,drive,evoke.ie,"Desktop, Mobile",history
4300.6.15,under,class,man,hold,Adults 15+,drive,extra.ie,"Desktop, Mobile",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,extra.ie,"Desktop, Mobile",history
4300.6.15,under,class,man,hold,Adults 15+,drive,thejournal.ie,"Desktop, Mobile, App",history
4300.6.15,under,class,man,hold,Adults 15+,drive,Trinity Mirror,"Desktop, Mobile, App",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,evoke.ie,"Desktop, Mobile",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,thejournal.ie,"Desktop, Mobile, App",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",history
4300.6.15,under,class,man,hold,Adults 15+,drive,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",history
4300.6.15,under,class,man,hold,Adults 15+,drive,CORE - Sky Video Player - NEWS,"Desktop, Mobile",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",history
4300.6.15,under,class,man,hold,Adults 15+,drive,CORE - Sky Video Player - NEWS,"Desktop, Mobile",history
4300.6.15,under,class,man,hold,Adults 15+,drive,Soundcloud Video - CORE,"Desktop, Mobile, App",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,Soundcloud Video - CORE,"Desktop, Mobile, App",history
4300.6.15,under,class,man,hold,Adults 15+,drive,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",history
4300.6.15,under,class,man,hold,Adults 15+,drive,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,Sky Direct,"Desktop, Mobile, Unknown",picture
4300.6.15,under,class,man,hold,Adults 15+,drive,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",history
4300.6.15,under,class,man,hold,Adults 15+,drive,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",picture
4041.16.6,pull,threat,man,network,Adults 35+,himself,Core - RTE tag 41 - Disney Package SN,"Desktop, Mobile, Unknown",move
3888.3.20,former,condition,man,radio,Adults 15+,my,Core - RTE - Tag 39,"Desktop, Mobile, Unknown",as
3888.3.20,former,condition,man,radio,Adults 15+,my,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",as
3888.3.20,former,condition,man,radio,Adults 15+,my,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",as
3888.3.20,former,condition,man,radio,Adults 15+,my,Core - VMS - Tag 4,"Desktop, Mobile, Unknown",as
3888.3.20,former,condition,man,radio,Adults 15+,my,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",as
3888.3.20,former,condition,man,radio,Adults 15+,my,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",as
3888.3.20,former,condition,man,radio,Adults 15+,my,ClubberTV - Midroll Tag 3,"Desktop, Mobile, Unknown",as
3888.3.20,former,condition,man,radio,Adults 15+,my,LG Instream - Tag 2,"Desktop, Mobile, Unknown",as
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,CORE - Sky Publisher Player,"Desktop, Mobile",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,MHIE_independent.ie,"Desktop, Mobile, App",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Dailymail.co.uk,"Desktop, Mobile",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,extra.ie,"Desktop, Mobile",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,evoke.ie,"Desktop, Mobile",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,thejournal.ie,"Desktop, Mobile, App",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Trinity Mirror,"Desktop, Mobile, App",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,CORE - Sky Video Player - NEWS,"Desktop, Mobile",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,LG Instream - Tag 1,"Desktop, Mobile, Unknown",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Sky Direct,"Desktop, Mobile, Unknown",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Soundcloud Video - CORE,"Desktop, Mobile, App",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",a
4090.26.23,quickly,scientist,man,rather,Adults 15+,meeting,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",a
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,thejournal.ie,"Desktop, Mobile, App",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Core - RTE - Tag 2,"Desktop, Mobile, Unknown",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,MHIE_independent.ie,"Desktop, Mobile, App",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Dailymail.co.uk,"Desktop, Mobile",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,CORE - Sky Publisher Player,"Desktop, Mobile",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,extra.ie,"Desktop, Mobile",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,evoke.ie,"Desktop, Mobile",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Core - VMS - Tag 3,"Desktop, Mobile, Unknown",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Soundcloud Video - CORE,"Desktop, Mobile, App",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,CORE - Sky Video Player - NEWS,"Desktop, Mobile",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Rakuten - Influent Media -  Tag 2,"Desktop, Mobile, App",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Trinity Mirror,"Desktop, Mobile, App",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Core - All4 - Tag 2,"Desktop, Mobile, Unknown",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Sky Direct,"Desktop, Mobile, Unknown",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,Core - Samsung TV - Tag 2,"Desktop, Mobile, Unknown",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,LG Instream - Tag 2,"Desktop, Mobile, Unknown",should
3482.67.90,trial,just,man,strong,ABC1 Adults,happy,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",should
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Dailymail.co.uk,"Desktop, Mobile",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Core - RTE - Tag 1,"Desktop, Mobile, Unknown",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Trinity Mirror,"Desktop, Mobile, App",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,MHIE_independent.ie,"Desktop, Mobile, App",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,thejournal.ie,"Desktop, Mobile, App",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,CORE - Sky Publisher Player,"Desktop, Mobile",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Core - RTE - Tag 8 - SF,"Desktop, Mobile, Unknown",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Sky Direct,"Desktop, Mobile, Unknown",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Core - Samsung TV - Tag 1,"Desktop, Mobile, Unknown",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Discovery+ Midroll - Tag 2,"Desktop, Mobile, Unknown",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Rakuten - Influent Media -  Tag 1,"Desktop, Mobile, App",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Core - All4 - Tag 3,"Desktop, Mobile, Unknown",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Discovery+ Preroll - Tag 1,"Desktop, Mobile, Unknown",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,Soundcloud Video - CORE,"Desktop, Mobile, App",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,extra.ie,"Desktop, Mobile",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,evoke.ie,"Desktop, Mobile",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,CORE - Sky Video Player - NEWS,"Desktop, Mobile",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",support
3536.133.59,many,plan,man,tend,Adults 25-44,meeting,ClubberTV - Preroll Tag 1,"Desktop, Mobile, Unknown",support
4259.5.4,rise,lot,man,even,Adults 25-44,successful,Core - RTE - Tag 6 - National Lottery,"Desktop, Mobile, Unknown",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,MHIE_independent.ie,"Desktop, Mobile, App",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,CORE - Sky Publisher Player,"Desktop, Mobile",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,Dailymail.co.uk,"Desktop, Mobile",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,extra.ie,"Desktop, Mobile",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,evoke.ie,"Desktop, Mobile",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,thejournal.ie,"Desktop, Mobile, App",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,Trinity Mirror,"Desktop, Mobile, App",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,Discovery+ Midroll - Tag 4,"Desktop, Mobile, Unknown",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,Core - VMS - Tag 1,"Desktop, Mobile, Unknown",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,Core - All4 - Tag 4,"Desktop, Mobile, Unknown",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,CORE - Sky Video Player - NEWS,"Desktop, Mobile",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,Sky Direct,"Desktop, Mobile, Unknown",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,Soundcloud Video - CORE,"Desktop, Mobile, App",behind
4259.5.4,rise,lot,man,even,Adults 25-44,successful,ClubberTV - Midroll Tag 4,"Desktop, Mobile, Unknown",behind
4161.134.9,us,push,man,American,Adults 25-44,behavior,Core - RTE - Tag 4,"Desktop, Mobile, Unknown",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,Dailymail.co.uk,"Desktop, Mobile",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,MHIE_independent.ie,"Desktop, Mobile, App",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,CORE - Sky Publisher Player,"Desktop, Mobile",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,Trinity Mirror,"Desktop, Mobile, App",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,extra.ie,"Desktop, Mobile",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,thejournal.ie,"Desktop, Mobile, App",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,evoke.ie,"Desktop, Mobile",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,Core - VMS - Tag 2,"Desktop, Mobile, Unknown",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,Discovery+ Midroll - Tag 3,"Desktop, Mobile, Unknown",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,Core - All4 - Tag 4,"Desktop, Mobile, Unknown",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,Rakuten - Influent Media -  Tag 4,"Desktop, Mobile, App",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,CORE - Sky Video Player - SPORTS,"Desktop, Mobile",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,CORE - Sky Video Player - NEWS,"Desktop, Mobile",available
4161.134.9,us,push,man,American,Adults 25-44,behavior,Sky Direct,"Desktop, Mobile, Unknown",available
